Project,Community,Person_ID,Competing_lists,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_vol_in,FF_vol_out,FF_groups_in,FF_groups_out,FF_rec,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_vol_in,AT_vol_out,AT_groups_in,AT_groups_out,AT_rec,AT_strength_centrality_in,RT_bin_in_degree,RT_bin_out_degree,RT_vol_in,RT_vol_out
584,accounting,MACPA,1,0.0052211486527,0.00216047530457,0.00306067334814,36.0,51.0,17,20,0.641509433962,0.00252055452199,6.00132029046e-05,0.00246054131909,1.0,195.0,1,14,0.0,0.01,0.0,0.000120026405809,0,2.0
584,accounting,MichelleLongCPA,1,0.00318069975395,0.00108023765228,0.00210046210166,18.0,35.0,13,21,0.472222222222,0.000540118826142,0.0,0.000540118826142,0,18.0,0,7,0.0,0,0.0,0.0,0,0
584,accounting,BillSheridan,1,0.0114625217548,0.00342075256556,0.00804176918922,57.0,134.0,31,47,0.354609929078,0.00336073936266,0.000300066014523,0.00306067334814,8.0,234.0,5,24,0.0769230769231,2.84555555556,6.00132029046e-05,0.00102022444938,1.0,27.0
584,accounting,TheDullCPA,1,0.0051611354498,0.00120026405809,0.00396087139171,20.0,66.0,18,31,0.30303030303,0.000120026405809,0.0,0.000120026405809,0,3.0,0,2,0.0,0,0.0,6.00132029046e-05,0,1.0
584,accounting,rogercpa,1,0.0145231951029,0.00684150513113,0.00768168997179,114.0,128.0,51,55,0.861538461538,0.000480105623237,6.00132029046e-05,0.000420092420332,1.0,8.0,1,4,0.142857142857,0.68,0.0,0.0,0,0
584,accounting,bftcpa,1,0.00738162395727,0.001260277261,0.00612134669627,21.0,102.0,14,27,0.160377358491,0.00300066014523,0.000240052811619,0.00276060733361,4.0,179.0,4,16,0.063829787234,1.62484848485,0.0,0.000720158434856,0,15.0
584,accounting,cpapracadvisor,1,0.000840184840665,0.000720158434856,0.000120026405809,12.0,2.0,10,2,0.0,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0,0.0,0.0,0,0
584,accounting,AICPA_Insiders,1,0.000540118826142,0.000360079217428,0.000180039608714,6.0,3.0,6,3,0.285714285714,6.00132029046e-05,0.0,6.00132029046e-05,0,2.0,0,1,0.0,0,0.0,0.0,0,0
584,accounting,going_concern,1,0.00150033007262,0.00114025085519,0.000360079217428,19.0,6.0,11,4,0.25,0.000840184840665,0.000120026405809,0.000720158434856,2.0,15.0,1,8,0.0769230769231,1.07,0.000120026405809,0.000540118826142,2.0,17.0
584,accounting,FICPA,1,0.00180039608714,0.000660145231951,0.00114025085519,11.0,19.0,10,13,0.25,0.000840184840665,0.000120026405809,0.000720158434856,3.0,15.0,2,8,0.0,0.84,0.0,0.000180039608714,0,3.0
584,accounting,TheTaxCPA,1,0.00078017163776,0.000300066014523,0.000480105623237,5.0,8.0,5,5,0.0833333333333,0.000240052811619,0.0,0.000240052811619,0,17.0,0,4,0.0,0,0.0,0.0,0,0
584,accounting,OmahaCPA,1,0.00660145231951,0.00204044889876,0.00456100342075,34.0,76.0,19,32,0.447368421053,0.00078017163776,0.000180039608714,0.000600132029046,4.0,48.0,1,5,0.181818181818,2.53,0.0,0.0,0,0
584,accounting,TheTaxAdviser,1,0.000420092420332,0.000420092420332,0.0,7.0,0,6,0,0.0,6.00132029046e-05,6.00132029046e-05,0.0,1.0,0,1,0,0.0,0.73,0.0,0.0,0,0
584,accounting,IFRSAdvantage,1,0.0243053471764,0.011942627378,0.0123627197984,199.0,206.0,73,74,0.910377358491,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0,0.0,0.0,0,0
584,accounting,ATomorrow,1,0.00156034327552,0.000600132029046,0.000960211246474,10.0,16.0,6,12,0.130434782609,0.000420092420332,6.00132029046e-05,0.000360079217428,8.0,11.0,1,5,0.166666666667,5.6,0.0,0.000120026405809,0,3.0
584,accounting,LinkedCPA,1,0.00090019804357,0.000240052811619,0.000660145231951,4.0,11.0,3,8,0.363636363636,0.000300066014523,0.0,0.000300066014523,0,6.0,0,3,0.0,0,0.0,0.0,0,0
584,accounting,CPA_mom,1,0.0152433535378,0.00546120146432,0.00978215207346,91.0,163.0,31,43,0.494117647059,0.00192042249295,0.000300066014523,0.00162035647843,6.0,60.0,4,14,0.185185185185,2.97,0.000120026405809,0.000240052811619,3.0,4.0
584,accounting,CSCPA,1,0.00180039608714,0.000660145231951,0.00114025085519,11.0,19.0,8,13,0.5,0.00150033007262,6.00132029046e-05,0.00144031686971,1.0,93.0,1,9,0.0,0.53,0.0,6.00132029046e-05,0,1.0
584,accounting,TrailheadCPA,1,0.0064814259137,0.00180039608714,0.00468102982656,30.0,78.0,22,37,0.384615384615,0.000960211246474,6.00132029046e-05,0.00090019804357,2.0,46.0,1,10,0.0666666666667,1.5,0.0,6.00132029046e-05,0,1.0
584,accounting,cpelink,1,0.0025805677249,0.000540118826142,0.00204044889876,9.0,34.0,7,12,0.194444444444,0.000300066014523,0.0,0.000300066014523,0,8.0,0,5,0.0,0,0.0,0.000120026405809,0,2.0
584,accounting,cfarmand,1,0.00078017163776,0.000180039608714,0.000600132029046,3.0,10.0,2,7,0.3,0.000600132029046,0.0,0.000600132029046,0,16.0,0,9,0.0,0,0.0,6.00132029046e-05,0,7.0
584,accounting,MInfanteCPA,1,0.0179439476685,0.00576126747885,0.0121826801896,96.0,203.0,32,51,0.359090909091,0.0013202904639,0.000180039608714,0.00114025085519,9.0,50.0,3,14,0.047619047619,5.90653061224,0.0,0.000480105623237,0,8.0
584,accounting,wendroffcpa,1,0.0409890175839,0.0202244493789,0.020764568205,337.0,346.0,96,96,0.755784061697,0.000840184840665,0.000120026405809,0.000720158434856,10.0,27.0,2,10,0.0769230769231,3.69242424242,0.0,6.00132029046e-05,0,3.0
584,accounting,dustinwCPA,1,0.00210046210166,0.000480105623237,0.00162035647843,8.0,27.0,7,15,0.166666666667,0.00114025085519,6.00132029046e-05,0.00108023765228,1.0,22.0,1,11,0.0555555555556,0.81,0.0,0.0,0,0
584,accounting,PeakAccounting,1,0.0474104302947,0.0222648982776,0.025145532017,371.0,419.0,101,103,0.86320754717,0.0,0.0,0.0,0,0,0,0,0,0,6.00132029046e-05,0.0,3.0,0
584,accounting,qbguy,1,0.00300066014523,0.000960211246474,0.00204044889876,16.0,34.0,7,13,0.388888888889,0.00078017163776,0.000180039608714,0.000600132029046,5.0,16.0,3,6,0.181818181818,1.03141414141,0.0,0.000120026405809,0,2.0
584,accounting,tomhood,1,0.025145532017,0.00570125427594,0.0194442777411,95.0,324.0,39,73,0.228739002933,0.0025805677249,6.00132029046e-05,0.00252055452199,1.0,305.0,1,22,0.0,0.6,0.000120026405809,0.00240052811619,2.0,60.0
584,accounting,CLT_CPA,1,0.00420092420332,0.00294064694233,0.001260277261,49.0,21.0,28,16,0.4,0.00114025085519,0.000120026405809,0.00102022444938,2.0,118.0,2,13,0.0,0.18,0.0,0.0,0,0
584,accounting,EDavisCPA,1,0.00174038288423,0.000120026405809,0.00162035647843,2.0,27.0,2,17,0.0740740740741,0.000600132029046,6.00132029046e-05,0.000540118826142,1.0,12.0,1,6,0.111111111111,0.1,0.0,6.00132029046e-05,0,1.0
584,accounting,Atlanta_CPA,1,0.00762167676889,0.000840184840665,0.00678149192822,14.0,113.0,11,30,0.104347826087,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
584,accounting,retheauditors,1,0.0507711696573,0.0156634459581,0.0351077236992,261.0,585.0,66,91,0.382352941176,0.00864190121827,0.00288063373942,0.00576126747885,118.0,381.0,30,39,0.133858267717,46.6287961245,0.000300066014523,0.00468102982656,17.0,123.0
584,accounting,cfopub,1,0.00366080537718,0.00222048850747,0.00144031686971,37.0,24.0,23,16,0.386363636364,0.00114025085519,0.000720158434856,0.000420092420332,28.0,8.0,9,7,0.0,6.66111111111,0.000420092420332,6.00132029046e-05,7.0,1.0
584,accounting,KurtThompsonCPA,1,0.00186040929004,6.00132029046e-05,0.00180039608714,1.0,30.0,1,14,0.0333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
584,accounting,briancpaMI,1,0.0133829442477,0.000600132029046,0.0127828122187,10.0,213.0,8,35,0.0469483568075,0.000420092420332,6.00132029046e-05,0.000360079217428,1.0,7.0,1,4,0.166666666667,0.73,0.0,6.00132029046e-05,0,1.0
584,accounting,CathyIconis,1,0.00294064694233,0.00156034327552,0.00138030366681,26.0,23.0,18,11,0.0425531914894,0.00312068655104,0.000240052811619,0.00288063373942,43.0,149.0,4,23,0.04,14.3432653061,0.0,0.000960211246474,0,22.0
584,accounting,GubinskyCPA,1,0.00246054131909,0.000960211246474,0.00150033007262,16.0,25.0,11,15,0.464285714286,0.000420092420332,0.0,0.000420092420332,0,9.0,0,6,0.0,0,6.00132029046e-05,0.0,1.0,0
584,accounting,QuickbooksUsers,1,0.0064214127108,0.00300066014523,0.00342075256556,50.0,57.0,20,22,0.754098360656,0.00078017163776,6.00132029046e-05,0.000720158434856,1.0,13.0,1,11,0.0833333333333,0.29,6.00132029046e-05,0.0,1.0,0
584,accounting,adrigonzo,1,0.0405089119606,0.0193842645382,0.0211246474224,323.0,352.0,91,95,0.839237057221,0.00252055452199,0.000720158434856,0.00180039608714,35.0,55.0,9,17,0.0769230769231,9.31499072357,0.000180039608714,0.00078017163776,4.0,16.0
584,accounting,GinaBookkeeping,1,0.00762167676889,0.00150033007262,0.00612134669627,25.0,102.0,14,32,0.221153846154,0.000660145231951,6.00132029046e-05,0.000600132029046,1.0,15.0,1,7,0.0,0.18,0.0,6.00132029046e-05,0,1.0
584,accounting,cpasitesolution,1,0.00168036968133,0.000240052811619,0.00144031686971,4.0,24.0,4,11,0.166666666667,0.000420092420332,0.0,0.000420092420332,0,8.0,0,7,0.0,0,6.00132029046e-05,0.0,1.0,0
584,accounting,NoCoCPA,1,0.000960211246474,0.000360079217428,0.000600132029046,6.0,10.0,4,7,0.6,0.000720158434856,6.00132029046e-05,0.000660145231951,1.0,12.0,1,5,0.0909090909091,0.68,0.0,0.0,0,0
584,accounting,sherylschuff,1,0.00408089779752,0.0013202904639,0.00276060733361,22.0,46.0,10,16,0.333333333333,0.00180039608714,6.00132029046e-05,0.00174038288423,1.0,129.0,1,13,0.0344827586207,0.73,0.000120026405809,0.000120026405809,2.0,2.0
584,accounting,RivesCPA,1,0.0349276840905,0.0171637760307,0.0177639080598,286.0,296.0,72,74,0.933554817276,0.00150033007262,0.000300066014523,0.00120026405809,52.0,58.0,4,16,0.0869565217391,15.0495918367,0.0,0.000120026405809,0,12.0
584,accounting,OregonCPAsNews,1,0.00090019804357,0.000240052811619,0.000660145231951,4.0,11.0,3,6,0.0,0.000660145231951,0.0,0.000660145231951,0,15.0,0,7,0.0,0,0.0,0.000300066014523,0,9.0
584,accounting,OSCPA,1,0.00282062053652,0.00102022444938,0.00180039608714,17.0,30.0,12,16,0.342857142857,0.000960211246474,0.0,0.000960211246474,0,40.0,0,11,0.0,0,0.0,0.0,0,0
584,accounting,taxmOuth,1,0.0229850567125,0.0115225349577,0.0114625217548,192.0,191.0,78,81,0.815165876777,0.000360079217428,0.000120026405809,0.000240052811619,2.0,22.0,2,4,0.5,1.1,0.0,0.0,0,0
584,accounting,darcangeloCPAs,1,0.00828182200084,0.00276060733361,0.00552121466723,46.0,92.0,20,41,0.243243243243,0.001260277261,6.00132029046e-05,0.00120026405809,1.0,41.0,1,14,0.0,0.62,0.0,6.00132029046e-05,0,1.0
584,accounting,PrestiNaegele,1,0.0233451359299,0.0101422312909,0.013202904639,169.0,220.0,62,72,0.728888888889,0.000840184840665,0.0,0.000840184840665,0,18.0,0,10,0.0,0,0.0,0.000120026405809,0,2.0
584,accounting,OklahomaCPAs,1,0.00108023765228,0.000480105623237,0.000600132029046,8.0,10.0,8,9,0.5,0.000120026405809,6.00132029046e-05,6.00132029046e-05,1.0,1.0,1,1,0.0,0.30612244898,0.0,0.0,0,0
584,accounting,byron_cpa,1,0.000480105623237,0.000300066014523,0.000180039608714,5.0,3.0,4,2,0.142857142857,0.000240052811619,0.0,0.000240052811619,0,4.0,0,4,0.0,0,0.0,0.0,0,0
584,accounting,DeFeliceA,1,0.00468102982656,0.00156034327552,0.00312068655104,26.0,52.0,15,26,0.368421052632,0.0,0.0,0.0,0,0,0,0,0,0,6.00132029046e-05,0.0,1.0,0
584,accounting,NATPTAX,1,0.00396087139171,0.0039008581888,6.00132029046e-05,65.0,1.0,40,1,0.0,0.00156034327552,0.000120026405809,0.00144031686971,2.0,293.0,2,7,0.0,0.37,6.00132029046e-05,0.0,1.0,0
584,accounting,lgboomer,1,0.00114025085519,0.000240052811619,0.00090019804357,4.0,15.0,4,7,0.0555555555556,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0,0.0,0.0,0,0
584,accounting,CharlotteCPA,1,0.00282062053652,0.00090019804357,0.00192042249295,15.0,32.0,8,15,0.205128205128,0.00090019804357,0.000120026405809,0.00078017163776,2.0,85.0,2,9,0.0714285714286,1.0,6.00132029046e-05,6.00132029046e-05,2.0,2.0
584,accounting,SmoothBkkpng,1,0.00204044889876,0.000360079217428,0.00168036968133,6.0,28.0,6,19,0.0625,0.000600132029046,0.000120026405809,0.000480105623237,3.0,12.0,2,7,0.111111111111,1.57,0.0,6.00132029046e-05,0,1.0
584,accounting,LasVegasCPA,1,0.000180039608714,6.00132029046e-05,0.000120026405809,1.0,2.0,1,2,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
584,accounting,LongforSuccess,1,0.000120026405809,6.00132029046e-05,6.00132029046e-05,1.0,1.0,1,1,0.0,0.000120026405809,0.0,0.000120026405809,0,3.0,0,2,0.0,0,0.0,0.0,0,0
584,accounting,IFRScom,1,0.000240052811619,0.000180039608714,6.00132029046e-05,3.0,1.0,3,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
584,accounting,BMcAvoyCPA,1,0.00270059413071,0.000420092420332,0.00228050171038,7.0,38.0,6,17,0.125,0.000240052811619,0.0,0.000240052811619,0,9.0,0,4,0.0,0,0.0,0.0,0,0
584,accounting,cpamanagement,1,0.000420092420332,0.000240052811619,0.000180039608714,4.0,3.0,4,2,0.0,0.000420092420332,0.0,0.000420092420332,0,13.0,0,6,0.0,0,0.0,0.000300066014523,0,11.0
584,accounting,BM_Livingston,1,0.00420092420332,0.000840184840665,0.00336073936266,14.0,56.0,12,16,0.147540983607,0.00348076576847,0.0,0.00348076576847,0,127.0,0,22,0.0,0,0.0,0.000960211246474,0,32.0
584,accounting,taxes007,1,0.0222648982776,0.00918202004441,0.0130828782332,153.0,218.0,58,71,0.627192982456,0.00090019804357,0.0,0.00090019804357,0,51.0,0,13,0.0,0,0.000120026405809,0.0,2.0,0
584,accounting,incpas,1,0.000420092420332,0.000180039608714,0.000240052811619,3.0,4.0,3,4,0.166666666667,6.00132029046e-05,0.0,6.00132029046e-05,0,3.0,0,1,0.0,0,0.0,0.0,0,0
584,accounting,phoenixcpa,1,0.00558122787013,0.00120026405809,0.00438096381204,20.0,73.0,15,29,0.148148148148,0.00216047530457,0.000120026405809,0.00204044889876,3.0,68.0,2,23,0.0588235294118,1.07,0.0,0.0,0,0
584,accounting,sleetergroup,1,0.000420092420332,0.0,0.000420092420332,0,7.0,0,4,0.0,0.000360079217428,0.0,0.000360079217428,0,7.0,0,5,0.0,0,0.0,0.000120026405809,0,2.0
584,accounting,PwC_LLP,1,0.00270059413071,0.0026405809278,6.00132029046e-05,44.0,1.0,21,1,0.0227272727273,0.00294064694233,0.00192042249295,0.00102022444938,58.0,25.0,18,12,0.0208333333333,27.1085116471,0.000360079217428,0.000180039608714,14.0,18.0
584,accounting,westerncpe,1,0.00762167676889,0.0038408449859,0.00378083178299,64.0,63.0,31,30,0.671052631579,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
584,accounting,cfarmand_cpa,1,0.000480105623237,6.00132029046e-05,0.000420092420332,1.0,7.0,1,6,0.142857142857,6.00132029046e-05,0.0,6.00132029046e-05,0,1.0,0,1,0.0,0,0.0,0.0,0,0
584,accounting,jamesuccpa,1,0.00582128068175,0.00156034327552,0.00426093740623,26.0,71.0,17,28,0.347222222222,0.000600132029046,0.0,0.000600132029046,0,60.0,0,7,0.0,0,0.0,0.000420092420332,0,11.0
584,accounting,DanielStoicaTax,1,0.0668547080358,0.0387085158735,0.0281461921623,645.0,469.0,114,108,
